category,query,target_page,secondary_page,expected_answer_should_mention,engine,test_date,result_status,cited_url,notes,next_action
Vendor / system queries,Kimi agent governance,https://www.jearonwong.com/playbooks/kimi-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Kimi agent governance,https://www.jearonwong.com/playbooks/kimi-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Kimi agent governance,https://www.jearonwong.com/playbooks/kimi-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Kimi agent governance,https://www.jearonwong.com/playbooks/kimi-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Kimi agent governance,https://www.jearonwong.com/playbooks/kimi-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Kimi agent governance,https://www.jearonwong.com/playbooks/kimi-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,Kimi agent governance,https://www.jearonwong.com/playbooks/kimi-agent-governance/,https://www.jearonwong.com/mapping/extended-ecosystem/,applied lifecycle governance checklist,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,MCP lifecycle governance,https://www.jearonwong.com/mapping/extended-ecosystem/mcp/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,MCP tool access vs lifecycle governance boundary,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,MCP lifecycle governance,https://www.jearonwong.com/mapping/extended-ecosystem/mcp/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,MCP tool access vs lifecycle governance boundary,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,MCP lifecycle governance,https://www.jearonwong.com/mapping/extended-ecosystem/mcp/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,MCP tool access vs lifecycle governance boundary,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,MCP lifecycle governance,https://www.jearonwong.com/mapping/extended-ecosystem/mcp/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,MCP tool access vs lifecycle governance boundary,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,MCP lifecycle governance,https://www.jearonwong.com/mapping/extended-ecosystem/mcp/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,MCP tool access vs lifecycle governance boundary,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,MCP lifecycle governance,https://www.jearonwong.com/mapping/extended-ecosystem/mcp/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,MCP tool access vs lifecycle governance boundary,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,MCP lifecycle governance,https://www.jearonwong.com/mapping/extended-ecosystem/mcp/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,MCP tool access vs lifecycle governance boundary,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,MCP lifecycle governance,https://www.jearonwong.com/mapping/extended-ecosystem/mcp/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,MCP tool access vs lifecycle governance boundary,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,MCP lifecycle governance,https://www.jearonwong.com/mapping/extended-ecosystem/mcp/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,MCP tool access vs lifecycle governance boundary,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,A2A agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/a2a/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,A2A coordination vs lifecycle governance boundary,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,A2A agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/a2a/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,A2A coordination vs lifecycle governance boundary,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,A2A agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/a2a/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,A2A coordination vs lifecycle governance boundary,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,A2A agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/a2a/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,A2A coordination vs lifecycle governance boundary,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,A2A agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/a2a/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,A2A coordination vs lifecycle governance boundary,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,A2A agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/a2a/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,A2A coordination vs lifecycle governance boundary,ChatGPT,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,A2A agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/a2a/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,A2A coordination vs lifecycle governance boundary,Claude,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,A2A agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/a2a/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,A2A coordination vs lifecycle governance boundary,Gemini,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Vendor / system queries,A2A agent governance,https://www.jearonwong.com/mapping/extended-ecosystem/a2a/,https://www.jearonwong.com/essays/mcp-connects-tools-a2a-connects-agents-who-governs-the-lifecycle/,A2A coordination vs lifecycle governance boundary,Grok,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent governance,https://www.jearonwong.com/governance/ai-agent-governance/,https://www.jearonwong.com/concepts/ai-agent-governance/,model governance is insufficient; lifecycle responsibility objects,Google Search,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent governance,https://www.jearonwong.com/governance/ai-agent-governance/,https://www.jearonwong.com/concepts/ai-agent-governance/,model governance is insufficient; lifecycle responsibility objects,Google AI Overview,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent governance,https://www.jearonwong.com/governance/ai-agent-governance/,https://www.jearonwong.com/concepts/ai-agent-governance/,model governance is insufficient; lifecycle responsibility objects,Bing,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent governance,https://www.jearonwong.com/governance/ai-agent-governance/,https://www.jearonwong.com/concepts/ai-agent-governance/,model governance is insufficient; lifecycle responsibility objects,Copilot,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
Regulatory / enterprise,AI agent governance,https://www.jearonwong.com/governance/ai-agent-governance/,https://www.jearonwong.com/concepts/ai-agent-governance/,model governance is insufficient; lifecycle responsibility objects,Perplexity,,to be tested,,No result recorded in R3I; do not infer presence until tested.,Run query and record cited URL / answer accuracy.
